timestamp,open,high,low,close,volume,
2018-06-25,183.4000,184.9200,180.7300,182.1700,31663096,
2018-06-22,186.1200,186.1500,184.7000,184.9200,27200447,
2018-06-21,187.2500,188.3500,184.9400,185.4600,25711898,
2018-06-20,186.3500,187.2000,185.7300,186.5000,20628701,
2018-06-19,185.1400,186.3300,183.4500,185.6900,33578455,
2018-06-18,187.8800,189.2200,187.2000,188.7400,18484865,
2018-06-15,190.0300,190.1600,188.2600,188.8400,61719160,
2018-06-14,191.5500,191.5700,190.2200,190.8000,21610074,
2018-06-13,192.4200,192.8800,190.4400,190.7000,21638393,
2018-06-12,191.3850,192.6110,191.1500,192.2800,16911141,
2018-06-11,191.3500,191.9700,190.2100,191.2300,18308460,
2018-06-08,191.1700,192.0000,189.7700,191.7000,26656799,
2018-06-07,194.1400,194.2000,192.3350,193.4600,21347180,
2018-06-06,193.6300,194.0800,191.9200,193.9800,20933619,
2018-06-05,193.0650,193.9400,192.3600,193.3100,21565963,
2018-06-04,191.6350,193.4200,191.3500,191.8300,26266174,
2018-06-01,187.9912,190.2600,187.7500,190.2400,23442510,
2018-05-31,187.2200,188.2300,186.1400,186.8700,27482793,
2018-05-30,187.7200,188.0000,186.7800,187.5000,18690547,
2018-05-29,187.6000,188.7500,186.8700,187.9000,22514075,
2018-05-25,188.2300,189.6500,187.6500,188.5800,17460963,
2018-05-24,188.7700,188.8400,186.2100,188.1500,23233975,
2018-05-23,186.3500,188.5000,185.7600,188.3600,20058415,
2018-05-22,188.3750,188.8800,186.7800,187.1600,15240704,
2018-05-21,188.0000,189.2700,186.9106,187.6300,18400787,
2018-05-18,187.1900,187.8102,186.1300,186.3100,18297728,
2018-05-17,188.0000,188.9100,186.3600,186.9900,17294029,
2018-05-16,186.0700,188.4600,186.0000,188.1800,19183064,
2018-05-15,186.7800,187.0700,185.1000,186.4400,23695159,
2018-05-14,189.0100,189.5300,187.8600,188.1500,20778772,
2018-05-11,189.4900,190.0600,187.4500,188.5900,26212221,
2018-05-10,187.7400,190.3700,187.6500,190.0400,27989289,
2018-05-09,186.5500,187.4000,185.2200,187.3600,23211241,
2018-05-08,184.9900,186.2200,183.6650,186.0500,28402777,
2018-05-07,185.1800,187.6700,184.7500,185.1600,42451423,
2018-05-04,178.2500,184.2500,178.1700,183.8300,56201317,
2018-05-03,175.8800,177.5000,174.4411,176.8900,34068180,
2018-05-02,175.2250,177.7500,173.8000,176.5700,66539371,
2018-05-01,166.4102,169.2000,165.2700,169.1000,53569376,
2018-04-30,162.1302,167.2600,161.8400,165.2600,42427424,
2018-04-27,164.0000,164.3300,160.6300,162.3200,35655839,
2018-04-26,164.1200,165.7300,163.3700,164.2200,27963014,
2018-04-25,162.6200,165.4200,162.4100,163.6500,28382084,
2018-04-24,165.6700,166.3300,161.2201,162.9400,33692017,
2018-04-23,166.8348,166.9200,164.0900,165.2400,36515477,
2018-04-20,170.5950,171.2184,165.4300,165.7200,65491140,
2018-04-19,174.9500,175.3900,172.6600,172.8000,34808800,
2018-04-18,177.8100,178.8200,176.8800,177.8400,20754538,
2018-04-17,176.4900,178.9365,176.4100,178.2400,26605442,
2018-04-16,175.0301,176.1900,174.8301,175.8200,21578420,
2018-04-13,174.7800,175.8400,173.8500,174.7300,25124255,
2018-04-12,173.4100,175.0000,173.0400,174.1400,22889285,
2018-04-11,172.2300,173.9232,171.7000,172.4400,22431640,
2018-04-10,173.0000,174.0000,171.5300,173.2500,28614241,
2018-04-09,169.8800,173.0900,169.8450,170.0500,29017718,
2018-04-06,170.9700,172.4800,168.2000,168.3800,35005290,
2018-04-05,172.5800,174.2304,172.0800,172.8000,26933197,
2018-04-04,164.8800,172.0100,164.7700,171.6100,34605489,
2018-04-03,167.6400,168.7455,164.8800,168.3900,30278046,
