timestamp,open,high,low,close,volume,
2018-01-30,0.0400,0.0400,0.0400,0.0400,5000,
2018-01-29,0.0500,0.0500,0.0500,0.0500,0,
2018-01-26,0.0500,0.0500,0.0500,0.0500,10000,
2018-01-25,0.0450,0.0450,0.0450,0.0450,0,
2018-01-24,0.0450,0.0450,0.0450,0.0450,0,
2018-01-23,0.0450,0.0450,0.0450,0.0450,0,
2018-01-22,0.0450,0.0450,0.0450,0.0450,39000,
2018-01-19,0.0450,0.0450,0.0450,0.0450,0,
2018-01-18,0.0450,0.0450,0.0450,0.0450,0,
2018-01-17,0.0450,0.0450,0.0450,0.0450,5000,
2018-01-16,0.0450,0.0450,0.0450,0.0450,0,
2018-01-12,0.0400,0.0400,0.0400,0.0400,0,
2018-01-11,0.0400,0.0400,0.0400,0.0400,6000,
2018-01-10,0.0500,0.0500,0.0500,0.0500,0,
2018-01-09,0.0500,0.0500,0.0500,0.0500,0,
2018-01-08,0.0500,0.0500,0.0500,0.0500,0,
2018-01-05,0.0450,0.0500,0.0450,0.0500,72000,
2018-01-04,0.0400,0.0400,0.0400,0.0400,0,
2018-01-03,0.0350,0.0400,0.0350,0.0400,7000,
2018-01-02,0.0350,0.0350,0.0350,0.0350,17000,
2017-12-29,0.0400,0.0400,0.0400,0.0400,8000,
2017-12-28,0.0400,0.0400,0.0400,0.0400,0,
2017-12-27,0.0400,0.0400,0.0400,0.0400,11000,
2017-12-26,0.0450,0.0450,0.0450,0.0450,0,
2017-12-22,0.0450,0.0450,0.0400,0.0450,31500,
2017-12-21,0.0400,0.0400,0.0400,0.0400,90000,
2017-12-20,0.0400,0.0450,0.0400,0.0450,35000,
2017-12-19,0.0400,0.0400,0.0400,0.0400,0,
2017-12-18,0.0400,0.0400,0.0400,0.0400,19000,
2017-12-15,0.0450,0.0450,0.0400,0.0400,104000,
2017-12-14,0.0450,0.0450,0.0450,0.0450,0,
2017-12-13,0.0450,0.0450,0.0450,0.0450,280000,
2017-12-12,0.0450,0.0450,0.0400,0.0400,8000,
2017-12-11,0.0450,0.0450,0.0450,0.0450,10000,
2017-12-08,0.0400,0.0450,0.0400,0.0450,95000,
2017-12-07,0.0350,0.0350,0.0350,0.0350,0,
2017-12-06,0.0350,0.0350,0.0350,0.0350,5000,
2017-12-05,0.0400,0.0400,0.0400,0.0400,0,
2017-12-04,0.0350,0.0400,0.0350,0.0400,14550,
2017-12-01,0.0400,0.0400,0.0400,0.0400,23000,
2017-11-30,0.0350,0.0350,0.0350,0.0350,5500,
2017-11-29,0.0350,0.0350,0.0350,0.0350,0,
2017-11-28,0.0350,0.0350,0.0350,0.0350,20000,
2017-11-27,0.0350,0.0350,0.0350,0.0350,0,
2017-11-24,0.0350,0.0350,0.0350,0.0350,2200,
2017-11-22,0.0400,0.0400,0.0350,0.0350,12963,
2017-11-21,0.0400,0.0400,0.0400,0.0400,90000,
2017-11-20,0.0400,0.0400,0.0400,0.0400,25000,
2017-11-17,0.0400,0.0450,0.0400,0.0400,40000,
2017-11-16,0.0450,0.0450,0.0450,0.0450,39100,
2017-11-15,0.0350,0.0500,0.0350,0.0450,746897,
2017-11-14,0.0350,0.0350,0.0350,0.0350,15000,
2017-11-13,0.0350,0.0350,0.0350,0.0350,8000,
2017-11-10,0.0350,0.0350,0.0350,0.0350,0,
2017-11-09,0.0350,0.0350,0.0350,0.0350,0,
2017-11-08,0.0350,0.0350,0.0350,0.0350,62000,
2017-11-07,0.0350,0.0350,0.0350,0.0350,58000,
2017-11-06,0.0350,0.0350,0.0350,0.0350,37000,
2017-11-03,0.0400,0.0400,0.0400,0.0400,0,
2017-11-02,0.0400,0.0400,0.0400,0.0400,0,
2017-11-01,0.0400,0.0400,0.0400,0.0400,0,
2017-10-31,0.0400,0.0400,0.0400,0.0400,20000,
2017-10-30,0.0350,0.0350,0.0300,0.0300,100000,
2017-10-27,0.0350,0.0350,0.0350,0.0350,0,
2017-10-26,0.0350,0.0350,0.0350,0.0350,35000,
2017-10-25,0.0350,0.0350,0.0350,0.0350,0,
2017-10-24,0.0350,0.0350,0.0350,0.0350,20000,
2017-10-23,0.0350,0.0350,0.0350,0.0350,0,
2017-10-20,0.0350,0.0350,0.0350,0.0350,106000,
2017-10-19,0.0300,0.0300,0.0300,0.0300,0,
2017-10-18,0.0350,0.0350,0.0300,0.0300,120000,
2017-10-17,0.0350,0.0350,0.0350,0.0350,0,
2017-10-16,0.0350,0.0350,0.0350,0.0350,1000,
2017-10-13,0.0350,0.0350,0.0350,0.0350,13000,
2017-10-12,0.0350,0.0350,0.0350,0.0350,30000,
2017-10-11,0.0350,0.0350,0.0350,0.0350,13050,
2017-10-10,0.0350,0.0350,0.0350,0.0350,2500,
2017-10-09,0.0400,0.0400,0.0400,0.0400,0,
2017-10-06,0.0400,0.0400,0.0400,0.0400,0,
2017-10-05,0.0400,0.0400,0.0400,0.0400,0,
2017-10-04,0.0400,0.0400,0.0400,0.0400,0,
2017-10-03,0.0400,0.0400,0.0400,0.0400,0,
2017-10-02,0.0400,0.0400,0.0400,0.0400,23000,
2017-09-29,0.0350,0.0350,0.0350,0.0350,0,
2017-09-28,0.0350,0.0350,0.0350,0.0350,7000,
2017-09-27,0.0350,0.0350,0.0350,0.0350,0,
2017-09-26,0.0350,0.0350,0.0350,0.0350,28000,
2017-09-25,0.0350,0.0350,0.0350,0.0350,2100,
2017-09-22,0.0350,0.0350,0.0350,0.0350,0,
2017-09-21,0.0350,0.0350,0.0350,0.0350,100000,
2017-09-20,0.0350,0.0350,0.0350,0.0350,0,
2017-09-19,0.0400,0.0400,0.0350,0.0350,190000,
2017-09-18,0.0400,0.0400,0.0400,0.0400,4000,
2017-09-15,0.0400,0.0400,0.0400,0.0400,0,
2017-09-14,0.0400,0.0400,0.0400,0.0400,10000,
2017-09-13,0.0400,0.0400,0.0400,0.0400,9000,
2017-09-12,0.0400,0.0400,0.0400,0.0400,30000,
2017-09-11,0.0450,0.0450,0.0450,0.0450,0,
2017-09-08,0.0450,0.0450,0.0450,0.0450,0,
2017-09-07,0.0450,0.0450,0.0450,0.0450,20000,
