timestamp,open,high,low,close,volume,
2018-06-28,14.1800,14.4100,13.2100,13.6000,7458045,
2018-06-22,14.2500,15.3400,13.8900,14.3200,12885113,
2018-06-15,13.8700,14.9900,13.8000,14.2900,10482965,
2018-06-08,12.5700,14.2000,12.4800,13.8700,15471624,
2018-06-01,11.8400,12.8916,11.7900,12.4500,5110050,
2018-05-25,12.7000,12.9600,11.9000,12.0200,5938731,
2018-05-18,12.0800,13.4600,11.9800,12.6700,13965841,
2018-05-11,9.9000,12.9200,9.7000,12.0400,40610471,
2018-05-04,10.2600,10.4700,9.0000,9.9800,16252272,
2018-04-27,11.6000,11.7600,10.2100,10.2700,8766684,
2018-04-20,12.0000,12.1850,11.5610,11.6000,5857861,
2018-04-13,11.3000,12.2500,11.2400,11.9400,7366173,
2018-04-06,11.4800,11.5500,10.6700,11.2500,8500884,
2018-03-29,11.6600,11.8200,11.0700,11.5900,8171363,
2018-03-23,12.2800,12.5700,11.3100,11.4300,9323784,
2018-03-16,12.0100,13.6999,11.9000,12.4000,20210240,
2018-03-09,11.3600,12.8700,11.3010,12.0500,17804371,
2018-03-02,10.2000,11.5800,9.4300,11.4800,25728514,
2018-02-23,10.0600,10.4300,9.8350,10.1400,6752991,
2018-02-16,9.7500,10.5700,9.6000,10.1500,10422613,
2018-02-09,9.5000,10.6500,8.8800,9.6800,14791977,
2018-02-02,10.6100,10.8000,9.5200,9.6300,11517815,
2018-01-26,10.5500,10.9650,10.0000,10.7200,14014370,
2018-01-19,11.2100,11.8000,9.7800,10.6600,18166863,
2018-01-12,9.3800,11.3600,9.2050,11.1900,13466836,
2018-01-05,8.7000,9.5300,8.5950,9.3900,7519942,
2017-12-29,9.4200,9.4400,8.5300,8.6400,10434056,
2017-12-22,10.5000,10.6300,9.4350,9.5200,15470179,
2017-12-15,9.4600,10.4100,9.3000,10.4000,15650400,
2017-12-08,9.0300,9.9800,8.7100,9.5300,14831347,
2017-12-01,8.8900,9.6000,8.5700,8.9800,14139617,
2017-11-24,8.8300,9.3000,8.0500,8.8700,14433442,
2017-11-17,8.6700,8.7500,7.9200,8.3400,14465828,
2017-11-10,8.9200,8.9500,8.0900,8.7500,19100162,
2017-11-03,11.5600,12.5800,8.7000,8.9900,33183278,
2017-10-27,12.0600,12.4800,11.4300,11.5400,10948678,
2017-10-20,11.9700,12.2100,11.3800,12.0000,13135628,
2017-10-13,13.4700,13.5000,11.7800,11.9600,13267134,
2017-10-06,13.4300,14.4400,13.2200,13.4700,11399967,
2017-09-29,13.5000,13.8100,12.9200,13.3900,9764533,
2017-09-22,13.7200,13.8400,13.1400,13.5000,7189730,
2017-09-15,12.8900,14.0300,12.8700,13.7100,9285856,
2017-09-08,12.8400,13.4000,12.7200,12.8100,6781636,
2017-09-01,12.6300,13.0500,12.4675,12.8500,7538751,
2017-08-25,12.4500,12.7500,12.0200,12.6000,7304185,
2017-08-18,12.9500,12.9900,12.2800,12.4300,11653887,
2017-08-11,13.6900,13.8000,12.3700,12.7600,17030290,
2017-08-04,16.9000,17.4800,13.1100,13.4700,24033506,
2017-07-28,17.6000,18.4200,16.2900,16.9000,11769163,
2017-07-21,18.6000,18.7500,17.4000,17.6100,10243655,
2017-07-14,17.7700,19.0600,17.7400,18.5500,12338290,
2017-07-07,18.7000,18.7700,17.6800,17.7700,7643784,
2017-06-30,21.7500,22.1200,18.6900,18.7000,14229135,
2017-06-23,21.1600,22.5700,21.1100,21.9300,12131630,
2017-06-16,19.8400,21.0900,19.0800,21.0200,10062833,
2017-06-09,20.5900,21.5000,19.8600,20.0500,12441810,
2017-06-02,22.0300,22.0300,19.5600,20.6800,14097488,
2017-05-26,21.7800,23.1900,21.5000,22.0300,11757348,
2017-05-19,21.7900,23.7000,21.4500,21.7200,28459478,
2017-05-12,16.9800,21.9600,16.8900,21.7900,31251134,
2017-05-05,15.8100,17.1000,14.8100,17.0100,15739476,
2017-04-28,15.4900,16.1700,15.2900,15.8300,7741979,
2017-04-21,14.4800,15.5900,14.1900,15.1600,9780201,
2017-04-13,14.2800,14.9200,14.1900,14.4800,6645767,
2017-04-07,14.9700,15.2200,14.1200,14.2800,7804688,
2017-03-31,14.0000,15.1400,13.7600,14.9600,8970305,
2017-03-24,14.6600,14.9600,13.6500,14.1700,9738135,
2017-03-17,14.5800,14.8600,13.8300,14.6400,8926202,
2017-03-10,14.5000,14.9600,14.2000,14.5800,10122358,
2017-03-03,16.5300,17.0400,14.3500,14.5300,20122430,
2017-02-24,17.2000,17.3200,16.0000,16.4900,6322586,
2017-02-17,17.2800,17.6800,16.6900,17.1200,9737682,
2017-02-10,16.7100,17.4700,16.1700,17.1400,8419172,
2017-02-03,16.3600,17.0600,15.9700,16.7600,9392910,
2017-01-27,17.0700,17.5300,16.3200,16.5100,10167292,
2017-01-20,16.0000,17.4500,15.7700,17.0700,16361287,
2017-01-13,14.3800,16.9400,14.3200,16.1100,27436550,
2017-01-06,13.6300,14.5000,13.4000,14.4600,7884655,
2016-12-30,14.2000,14.3702,13.1650,13.2900,7516700,
2016-12-23,15.0500,15.4050,14.1500,14.2300,8390085,
2016-12-16,15.1900,15.6700,14.8500,15.0600,11695381,
2016-12-09,13.7000,15.7200,13.6500,15.4900,14029901,
2016-12-02,14.9900,14.9900,13.1800,13.5400,8730643,
2016-11-25,14.2500,15.1800,14.2200,14.8800,7369591,
2016-11-18,14.6800,14.8300,13.6750,14.2500,11154394,
2016-11-11,12.9400,14.7700,12.7000,14.7100,16924582,
2016-11-04,14.0500,14.4399,12.3400,12.4500,21147974,
2016-10-28,13.8900,14.5600,13.6250,13.7600,11041019,
2016-10-21,14.2700,14.6900,13.7300,13.7800,15729736,
2016-10-14,17.6000,17.9600,14.2400,14.2600,19306762,
2016-10-07,18.0100,18.5100,17.4400,17.5300,11298089,
2016-09-30,16.4000,18.2300,16.3000,17.9500,16542282,
2016-09-23,16.1900,16.8300,15.9200,16.4000,10864076,
2016-09-16,14.8600,16.2500,14.7400,15.8200,11266608,
2016-09-09,15.5500,16.1900,15.1150,15.1600,12783002,
2016-09-02,16.4100,16.4100,13.9800,14.9200,15199590,
2016-08-26,15.2600,16.5700,15.2300,16.0400,14402067,
2016-08-19,15.5100,15.8500,15.0600,15.3800,9885644,
2016-08-12,14.8900,15.9300,14.7200,15.3900,15877753,
2016-08-05,13.4600,15.0400,11.9800,14.7700,29062097,
2016-07-29,13.2200,13.5000,12.8100,13.3900,12416513,
2016-07-22,13.9000,13.9000,12.7300,13.3000,18077704,
2016-07-15,14.2300,15.1800,13.6900,14.7100,16358787,
2016-07-08,13.2200,14.1650,12.6400,14.1200,12542574,
2016-07-01,12.7100,13.8300,11.5900,13.4100,16947283,
2016-06-24,13.3800,14.1695,12.7900,12.9500,24183599,
2016-06-17,12.2400,13.7200,12.1199,13.2000,11777184,
2016-06-10,13.5900,14.2100,12.3400,12.4500,13854198,
2016-06-03,13.2400,13.9200,13.1200,13.5500,9853751,
2016-05-27,12.2500,13.7700,12.1200,13.2300,15566124,
2016-05-20,12.3200,13.3050,11.9500,12.2900,17673395,
2016-05-13,13.4100,13.4270,11.8400,12.1300,18176752,
