timestamp,open,high,low,close,volume,
2018-06-27,1121.3400,1131.8400,1103.6200,1103.9800,1287662,
2018-06-26,1128.0000,1133.2100,1116.6600,1118.4600,1563225,
2018-06-25,1143.6000,1143.9100,1112.7800,1124.8100,2157310,
2018-06-22,1159.1400,1162.5000,1147.2600,1155.4800,1310967,
2018-06-21,1174.8500,1177.3000,1152.2300,1157.6600,1238118,
2018-06-20,1175.3100,1186.2900,1169.1600,1169.8400,1648536,
2018-06-19,1158.5000,1171.2700,1154.0100,1168.0600,1621018,
2018-06-18,1143.6500,1174.3100,1143.5900,1173.4600,1413692,
2018-06-15,1148.8600,1153.4200,1143.4800,1152.2600,2122476,
2018-06-14,1143.8500,1155.4700,1140.6400,1152.1200,1350868,
2018-06-13,1141.1200,1146.5000,1133.3800,1134.7900,1506407,
2018-06-12,1131.0700,1139.7900,1130.7300,1139.3200,912018,
2018-06-11,1118.6000,1137.2600,1118.6000,1129.9900,1079294,
2018-06-08,1118.1800,1126.6700,1112.1500,1120.8700,1290845,
2018-06-07,1131.3200,1135.8200,1116.5200,1123.8600,1520020,
2018-06-06,1142.1700,1143.0000,1125.7400,1136.8800,1698247,
2018-06-05,1140.9900,1145.7400,1133.1900,1139.6600,1677973,
2018-06-04,1122.3300,1141.8900,1122.0100,1139.2900,1889579,
2018-06-01,1099.3500,1120.0000,1098.5000,1119.5000,2421598,
2018-05-31,1067.5600,1097.1900,1067.5600,1084.9900,3088305,
2018-05-30,1063.0300,1069.2100,1056.8300,1067.8000,1138457,
2018-05-29,1064.8900,1073.3700,1055.2200,1060.3200,1865139,
2018-05-25,1079.0200,1082.5600,1073.7800,1075.6600,899406,
2018-05-24,1079.0000,1080.4700,1066.1500,1079.2400,766773,
2018-05-23,1065.1300,1080.7800,1061.7100,1079.6900,1060683,
2018-05-22,1083.5600,1086.5900,1066.6900,1069.7300,1090002,
2018-05-21,1074.0600,1088.0000,1073.6500,1079.5800,1023211,
2018-05-18,1061.8600,1069.9400,1060.6800,1066.3600,1565240,
2018-05-17,1079.8900,1086.8700,1073.5000,1078.5900,1043766,
2018-05-16,1077.3100,1089.2700,1076.2600,1081.7700,1097317,
2018-05-15,1090.0000,1090.0500,1073.4700,1079.2300,1494872,
2018-05-14,1100.0000,1110.7500,1099.1100,1100.2000,1518077,
2018-05-11,1093.6000,1101.3300,1090.9100,1098.2600,1253665,
2018-05-10,1086.0300,1100.4400,1085.6400,1097.5700,1443025,
2018-05-09,1058.1000,1085.4400,1056.3700,1082.7600,2032818,
2018-05-08,1058.5400,1060.5500,1047.1400,1053.9100,1217721,
2018-05-07,1049.2300,1061.6800,1047.1000,1054.7900,1466065,
2018-05-04,1016.9000,1048.5100,1016.9000,1048.2100,1938658,
2018-05-03,1019.0000,1029.6700,1006.2900,1023.7200,1815058,
2018-05-02,1028.1000,1040.3900,1022.8700,1024.3800,1603081,
2018-05-01,1013.6600,1038.4700,1008.2100,1037.3100,1427857,
2018-04-30,1030.0100,1037.0000,1016.8500,1017.3300,1671254,
2018-04-27,1046.0000,1049.5000,1025.5900,1030.0500,1619796,
