timestamp,open,high,low,close,volume,
2018-06-12 16:00:00,101.3300,101.3600,101.2800,101.3100,2290008,
2018-06-12 15:59:00,101.3600,101.3700,101.3100,101.3350,290799,
2018-06-12 15:58:00,101.4150,101.4200,101.3500,101.3600,167882,
2018-06-12 15:57:00,101.4150,101.4200,101.4100,101.4100,55549,
2018-06-12 15:56:00,101.4000,101.4400,101.3900,101.4150,142921,
2018-06-12 15:55:00,101.4000,101.4100,101.3800,101.4050,80559,
2018-06-12 15:54:00,101.4000,101.4100,101.3823,101.4008,50621,
2018-06-12 15:53:00,101.3900,101.4000,101.3700,101.4000,68244,
2018-06-12 15:52:00,101.3654,101.4000,101.3500,101.3900,69761,
2018-06-12 15:51:00,101.3700,101.4000,101.3500,101.3650,95007,
2018-06-12 15:50:00,101.2100,101.3800,101.2000,101.3700,113041,
2018-06-12 15:49:00,101.2450,101.2500,101.2050,101.2050,43971,
2018-06-12 15:48:00,101.2392,101.2600,101.2300,101.2450,46959,
2018-06-12 15:47:00,101.2500,101.2500,101.2300,101.2400,36713,
2018-06-12 15:46:00,101.2700,101.2750,101.2400,101.2450,45679,
2018-06-12 15:45:00,101.2700,101.2800,101.2700,101.2750,14087,
2018-06-12 15:44:00,101.3000,101.3100,101.2500,101.2700,73109,
2018-06-12 15:43:00,101.2800,101.3000,101.2700,101.3000,32710,
2018-06-12 15:42:00,101.2750,101.2800,101.2700,101.2800,14961,
2018-06-12 15:41:00,101.2850,101.2900,101.2600,101.2800,138009,
2018-06-12 15:40:00,101.2900,101.2950,101.2550,101.2800,53670,
2018-06-12 15:39:00,101.2200,101.2900,101.2100,101.2900,76030,
2018-06-12 15:38:00,101.1950,101.2200,101.1900,101.2200,25956,
2018-06-12 15:37:00,101.1900,101.2000,101.1850,101.2000,25498,
2018-06-12 15:36:00,101.1950,101.2000,101.1800,101.1900,35204,
2018-06-12 15:35:00,101.2050,101.2100,101.1900,101.1950,32987,
2018-06-12 15:34:00,101.1950,101.2100,101.1900,101.2039,34269,
2018-06-12 15:33:00,101.1850,101.2000,101.1800,101.2000,64908,
2018-06-12 15:32:00,101.1950,101.2000,101.1800,101.1850,60833,
2018-06-12 15:31:00,101.2000,101.2100,101.1900,101.1950,43000,
2018-06-12 15:30:00,101.1950,101.2000,101.1900,101.2000,14418,
2018-06-12 15:29:00,101.1700,101.2000,101.1700,101.1950,30628,
2018-06-12 15:28:00,101.1900,101.1950,101.1600,101.1750,57918,
2018-06-12 15:27:00,101.1900,101.2000,101.1800,101.1900,30380,
2018-06-12 15:26:00,101.1950,101.2050,101.1800,101.1850,36483,
2018-06-12 15:25:00,101.1900,101.2000,101.1800,101.1900,25066,
2018-06-12 15:24:00,101.1900,101.1900,101.1650,101.1875,18493,
2018-06-12 15:23:00,101.1950,101.2000,101.1600,101.1900,67761,
2018-06-12 15:22:00,101.1800,101.2000,101.1800,101.1950,32970,
2018-06-12 15:21:00,101.1750,101.2000,101.1700,101.1800,31384,
2018-06-12 15:20:00,101.1850,101.1850,101.1600,101.1772,25343,
2018-06-12 15:19:00,101.1850,101.1950,101.1700,101.1850,25705,
2018-06-12 15:18:00,101.1700,101.2000,101.1700,101.1900,58342,
2018-06-12 15:17:00,101.1650,101.1900,101.1600,101.1739,17991,
2018-06-12 15:16:00,101.1373,101.1800,101.1373,101.1699,43752,
